742879,70
399731,100
378245,35
373288,55
569578,60
372535,55
757729,45
172714,40
855304,60
53844,40
751726,48
770661,100
65746,60
783646,50
731770,20
495558,65
373501,65
772582,70
719312,80
45830,45
219313,35
397795,68
198481,65
780222,62
942337,68
866590,65
399731,100
516564,65
32341,50
414585,55
709763,35
610602,95
247766,60
685928,55
540751,85
861954,40
693162,60
833082,98
445044,100
487209,20
369075,65
162028,98
475316,45
770661,100
74308,45
884790,100
766715,100
613540,50
94113,60
375220,65
563228,100
475316,45
880008,58
515432,40
211877,40
442685,45
69306,75
686825,90
530469,40
228461,95
979019,33
217703,50
131891,48
130717,70
401499,48
547041,48
12126,60
554456,62
920625,35
521556,60
599358,88
475316,45
18269,60
395058,38
130717,70
456903,48
598969,100
994590,65
655165,50
252615,55
162028,100
268348,100
384108,35
982914,60
39204,70
365421,42
624592,70
456886,85
663481,42
50551,45
17900,40
359467,50
656773,20
